yearCombine,idPlayer,nameFirst,nameLast,namePlayer,slugPosition,heightWOShoesInches,heightWOShoes,weightLBS,wingspanInches,wingspan,reachStandingInches,reachStandingO,verticalLeapStandingInches,verticalLeapMaxInches,timeLaneAgility,timeThreeQuarterCourtSprint,repsBenchPress135,pctBodyFat,heightWShoesInches,heightWShoes,lengthHandInches,widthHandInches,timeModifiedLaneAgility,setSpot15CornerLeft,setSpot15BreakLeft,setSpot15TopKey,setSpot15BreakRight,setSpot15CornerRight,setSpot15CornerLeftCollege,setSpot15BreakLeftCollege,setSpot15TopKeyCollege,setSpot15BreakRightCollege,setSpot15CornerRightCollege,setSpot15CornerLeftNBA,setSpot15BreakLeftNBA,setSpot15TopKeyNBA,setSpotBreakRightNBA,setSpotCornerRightNBA,setSpot15CornerLeftMade,setSpot15CornerLeftAttempted,setSpot15CornerLeftPct,setSpot15BreakLeftMade,setSpot15BreakLeftAttempted,setSpot15BreakLeftPct,setSpot15TopKeyMade,setSpot15TopKeyAttempted,setSpot15TopKeyPct,setSpot15BreakRightMade,setSpot15BreakRightAttempted,setSpot15BreakRightPct,setSpot15CornerRightMade,setSpot15CornerRightAttempted,setSpot15CornerRightPct,setSpot15CornerLeftCollegeMade,setSpot15CornerLeftCollegeAttempted,setSpot15CornerLeftCollegePct,setSpot15BreakLeftCollegeMade,setSpot15BreakLeftCollegeAttempted,setSpot15BreakLeftCollegePct,setSpot15TopKeyCollegeMade,setSpot15TopKeyCollegeAttempted,setSpot15TopKeyCollegePct,setSpot15BreakRightCollegeMade,setSpot15BreakRightCollegeAttempted,setSpot15BreakRightCollegePct,setSpot15CornerRightCollegeMade,setSpot15CornerRightCollegeAttempted,setSpot15CornerRightCollegePct,setSpot15CornerLeftNBAMade,setSpot15CornerLeftNBAAttempted,setSpot15CornerLeftNBAPct,setSpot15BreakLeftNBAMade,setSpot15BreakLeftNBAAttempted,setSpot15BreakLeftNBAPct,setSpot15TopKeyNBAMade,setSpot15TopKeyNBAAttempted,setSpot15TopKeyNBAPct,setSpotBreakRightNBAMade,setSpotBreakRightNBAAttempted,setSpotBreakRightNBAPct,setSpotCornerRightNBAMade,setSpotCornerRightNBAAttempted,setSpotCornerRightNBAPct,setOffDrib15BreakLeft,setSpotOffDrib15TopKey,setOffDrib15BreakRight,setOnMove15,setOnMoveCollege,setOffDrib15BreakLeftMade,setOffDrib15BreakLeftAttempted,setOffDrib15BreakLeftPct,setSpotOffDrib15TopKeyMade,setSpotOffDrib15TopKeyAttempted,setSpotOffDrib15TopKeyPct,setOffDrib15BreakRightMade,setOffDrib15BreakRightAttempted,setOffDrib15BreakRightPct,setOnMove15Made,setOnMove15Attempted,setOnMove15Pct,setOnMoveCollegeMade,setOnMoveCollegeAttempted,setOnMoveCollegePct,setOffDribBreakLeftCollege,setOffDribTopKeyCollege,setOffDribBreakRightCollege,setOffDribBreakLeftCollegeMade,setOffDribBreakLeftCollegeAttempted,setOffDribBreakLeftCollegePct,setOffDribTopKeyCollegeMade,setOffDribTopKeyCollegeAttempted,setOffDribTopKeyCollegePct,setOffDribBreakRightCollegeMade,setOffDribBreakRightCollegeAttempted,setOffDribBreakRightCollegePct
2018,1628992,Justin,Jackson (UMD),Justin Jackson (UMD),SF,77.75,6' 5.75'',219.4,87.25,7' 3.25'',107,8' 11'',26.5,31.5,11.78,3.4299999999999997,,7.1,79,6' 7'',9,9.5,3.08,,,,,,5-5,5-6,2-5,4-5,4-5,4-5,1-5,3-5,2-5,4-5,,,,,,,,,,,,,,,,5,5,1,5,6,0.8333333333333334,2,5,0.4,4,5,0.8,4,5,0.8,4,5,0.8,1,5,0.2,3,5,0.6,2,5,0.4,4,5,0.8,5-6,3-6,4-6,23-36,,5,6,0.8333333333333334,3,6,0.5,4,6,0.6666666666666666,23,36,0.6388888888888888,,,,,,,,,,,,,,,
2018,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79,6' 7'',200.8,83,6' 11'',104.5,8' 8.5'',29.5,35.5,10.8,3.3,,8.1,80.25,6' 8.25'',8.75,9.25,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628514,Peter,Jok,Peter Jok,SG-SF,76.25,6' 4.25'',202.4,80,6' 8'',102,8' 6'',26.5,31,11.34,3.4099999999999997,,11,77.75,6' 5.75'',8.25,9.5,2.9299999999999997,,,,,,4-5,4-5,4-5,4-5,2-5,3-5,5-5,4-5,4-5,4-5,,,,,,,,,,,,,,,,4,5,0.8,4,5,0.8,4,5,0.8,4,5,0.8,2,5,0.4,3,5,0.6,5,5,1,4,5,0.8,4,5,0.8,4,5,0.8,2-5,5-6,2-6,26-38,,2,5,0.4,5,6,0.8333333333333334,2,6,0.3333333333333333,26,38,0.6842105263157895,,,,,,,,,,,,,,,
2018,1628379,Luke,Kennard,Luke Kennard,SG-SF,76.5,6' 4.5'',196.2,77.25,6' 5.25'',98.5,8' 2.5'',,,,,,6.6,77.5,6' 5.5'',8,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,80,6' 8'',222.6,84.25,7' 0.25'',107.5,8' 11.5'',27,34,10.719999999999999,3.25,12,9.4,81.5,6' 9.5'',8.5,9.5,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628388,TJ,Leaf,TJ Leaf,PF,80.75,6' 8.75'',222.2,83,6' 11'',107,8' 11'',29,34.5,11.55,3.27,6,6.8,81.75,6' 9.75'',8.5,9.5,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,6' 8.25'',215,84,7' 0'',107.5,8' 11.5'',29.5,33.5,11.68,3.46,1,13.6,81.5,6' 9.5'',8.75,8.75,2.8099999999999996,,,,,,4-5,3-5,4-5,4-5,4-5,4-5,4-5,5-5,2-5,3-5,,,,,,,,,,,,,,,,4,5,0.8,3,5,0.6,4,5,0.8,4,5,0.8,4,5,0.8,4,5,0.8,4,5,0.8,5,5,1,2,5,0.4,3,5,0.6,4-8,4-8,3-8,27-35,,4,8,0.5,4,8,0.5,3,8,0.375,27,35,0.7714285714285715,,,,,,,,,,,,,,,
2018,1628412,Frank,Mason III,Frank Mason III,PG,71,5' 11'',188.8,75.25,6' 3.25'',94,7' 10'',34,41,11.41,3.18,15,4.3,72,6' 0'',8,9.25,3.09,,,,,,5-5,4-5,4-5,1-5,4-5,3-5,4-5,3-5,1-5,3-5,,,,,,,,,,,,,,,,5,5,1,4,5,0.8,4,5,0.8,1,5,0.2,4,5,0.8,3,5,0.6,4,5,0.8,3,5,0.6,1,5,0.2,3,5,0.6,4-7,5-5,5-6,20-35,,4,7,0.5714285714285714,5,5,1,5,6,0.8333333333333334,20,35,0.5714285714285714,,,,,,,,,,,,,,,
2018,1628452,Kennedy,Meeks,Kennedy Meeks,C,80.75,6' 8.75'',276.6,85,7' 1'',106,8' 10'',28,30.5,12.91,3.5,15,11.5,82.25,6' 10.25'',8.75,8.75,3.3499999999999996,3-5,5-5,5-5,1-5,2-5,,,,,,4-5,0-5,2-5,4-5,4-5,3,5,0.6,5,5,1,5,5,1,1,5,0.2,2,5,0.4,,,,,,,,,,,,,,,,4,5,0.8,0,5,0,2,5,0.4,4,5,0.8,4,5,0.8,3-6,2-6,2-6,26-38,,3,6,0.5,2,6,0.3333333333333333,2,6,0.3333333333333333,26,38,0.6842105263157895,,,,,,,,,,,,,,,
2018,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,6' 1.25'',211.4,82,6' 10'',97,8' 1'',36.5,40.5,11.53,3.01,10,5.9,75,6' 3'',8.5,9.5,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628420,Monte,Morris,Monte Morris,PG,73.25,6' 1.25'',175.2,76,6' 4'',96.5,8' 0.5'',28,33.5,11,3.19,8,6.9,74.5,6' 2.5'',8.25,8.75,3.2,,,,,,5-5,3-5,5-5,2-5,2-5,2-5,5-5,2-5,3-5,3-5,,,,,,,,,,,,,,,,5,5,1,3,5,0.6,5,5,1,2,5,0.4,2,5,0.4,2,5,0.4,5,5,1,2,5,0.4,3,5,0.6,3,5,0.6,6-6,5-6,5-6,26-34,,6,6,1,5,6,0.8333333333333334,5,6,0.8333333333333334,26,34,0.7647058823529411,,,,,,,,,,,,,,,
2018,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,6' 7.75'',238.2,88,7' 4'',108,9' 0'',,,,,,,80.75,6' 8.75'',9,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,SG-SF,78.5,6' 6.5'',219.6,77,6' 5'',100,8' 4'',27,33,12.4,3.53,8,11.4,79.5,6' 7.5'',8,9.25,3.25,,,,,,4-5,4-5,5-5,4-5,2-5,4-5,5-5,5-5,1-5,5-5,,,,,,,,,,,,,,,,4,5,0.8,4,5,0.8,5,5,1,4,5,0.8,2,5,0.4,4,5,0.8,5,5,1,5,5,1,1,5,0.2,5,5,1,4-8,6-8,2-8,26-37,,4,8,0.5,6,8,0.75,2,8,0.25,26,37,0.7027027027027027,,,,,,,,,,,,,,,
2018,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,6' 5.25'',241.4,81.75,6' 9.75'',102,8' 6'',35,40.5,10.58,3.16,19,5.5,78.75,6' 6.75'',8.75,9.5,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628419,Cameron,Oliver,Cameron Oliver,PF,79,6' 7'',238.6,85.25,7' 1.25'',106.5,8' 10.5'',28,39.5,12.17,3.16,5,7.7,80.25,6' 8.25'',9.5,10.25,3.3099999999999996,4-5,3-5,4-5,2-5,2-5,1-5,1-5,2-5,3-5,2-5,,,,,,4,5,0.8,3,5,0.6,4,5,0.8,2,5,0.4,2,5,0.4,1,5,0.2,1,5,0.2,2,5,0.4,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628383,Justin,Patton,Justin Patton,C,82,6' 10'',229,87,7' 3'',111.5,9' 3.5'',26,30.5,11.8,3.46,,7.8,83.25,6' 11.25'',8.75,9.75,3.3099999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628409,Alec,Peters,Alec Peters,PF,79.25,6' 7.25'',232,82.75,6' 10.75'',105,8' 9'',,,,,,8.8,80.75,6' 8.75'',8.75,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628397,Ivan,Rabb,Ivan Rabb,PF,80.75,6' 8.75'',219.6,85.5,7' 1.5'',109,9' 1'',28.5,32.5,12.68,3.3499999999999996,3,6.8,82,6' 10'',8.75,9,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628432,Davon,Reed,Davon Reed,SG-SF,76.5,6' 4.5'',206.2,84,7' 0'',102,8' 6'',28.5,36,11.370000000000001,3.34,12,6.5,77.5,6' 5.5'',9.25,9.5,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628421,Devin,Robinson,Devin Robinson,SF,79,6' 7'',189.6,84.75,7' 0.75'',106,8' 10'',35.5,41.5,12.850000000000001,3.23,10,3.2,80.25,6' 8.25'',9.25,10.25,3.61,,,,,,2-5,2-5,4-5,3-5,2-5,,,,,,,,,,,,,,,,,,,,,2,5,0.4,2,5,0.4,4,5,0.8,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628424,Kobi,Simmons,Kobi Simmons,PG,75.25,6' 3.25'',166.2,78,6' 6'',99,8' 3'',30.5,38.5,11.15,3.18,3,5,76.5,6' 4.5'',8.5,9.5,2.98,,,,,,2-5,5-5,3-5,2-5,3-5,4-5,4-5,4-5,2-5,1-5,,,,,,,,,,,,,,,,2,5,0.4,5,5,1,3,5,0.6,2,5,0.4,3,5,0.6,4,5,0.8,4,5,0.8,4,5,0.8,2,5,0.4,1,5,0.2,,,,,17-34,,,,,,,,,,,,,17,34,0.5,3-6,5-6,4-6,3,6,0.5,5,6,0.8333333333333334,4,6,0.6666666666666666
2018,1628410,Edmond,Sumner,Edmond Sumner,PG,76,6' 4'',176.4,81,6' 9'',102.5,8' 6.5'',,,,,,8.3,77.75,6' 5.75'',8.25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,6' 7.5'',245.6,87,7' 3'',108,9' 0'',,,,,,,80.5,6' 8.5'',9.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,6' 3.5'',211.6,82,6' 10'',103,8' 7'',27,30.5,11.48,3.36,15,7.8,76.75,6' 4.75'',8.75,8.75,3.03,,,,,,4-5,4-5,3-5,3-5,2-5,1-5,3-5,4-5,1-5,3-5,,,,,,,,,,,,,,,,4,5,0.8,4,5,0.8,3,5,0.6,3,5,0.6,2,5,0.4,1,5,0.2,3,5,0.6,4,5,0.8,1,5,0.2,3,5,0.6,5-8,5-8,3-8,23-39,,5,8,0.625,5,8,0.625,3,8,0.375,23,39,0.5897435897435898,,,,,,,,,,,,,,,
2018,1628453,Melo,Trimble,Melo Trimble,PG,73.25,6' 1.25'',195.2,74,6' 2'',95.5,7' 11.5'',24.5,32,10.75,3.27,6,10.6,74.5,6' 2.5'',8,8.75,2.92,,,,,,4-5,5-5,2-5,4-5,5-5,3-5,3-5,3-5,1-5,4-5,,,,,,,,,,,,,,,,4,5,0.8,5,5,1,2,5,0.4,4,5,0.8,5,5,1,3,5,0.6,3,5,0.6,3,5,0.6,1,5,0.2,4,5,0.8,,,,,26-39,,,,,,,,,,,,,26,39,0.6666666666666666,4-6,4-6,4-6,4,6,0.6666666666666666,4,6,0.6666666666666666,4,6,0.6666666666666666
2018,1629021,Moritz,Wagner,Moritz Wagner,PF,82,6' 10'',231.2,84,7' 0'',108,9' 0'',25.5,32.5,12,3.3499999999999996,,6.7,83.25,6' 11.25'',8.75,10.75,2.98,,,,,,3-5,3-5,4-5,5-5,2-5,4-5,2-5,4-5,4-5,1-5,,,,,,,,,,,,,,,,3,5,0.6,3,5,0.6,4,5,0.8,5,5,1,2,5,0.4,4,5,0.8,2,5,0.4,4,5,0.8,4,5,0.8,1,5,0.2,,,,,22-36,,,,,,,,,,,,,22,36,0.6111111111111112,3-6,2-6,5-6,3,6,0.5,2,6,0.3333333333333333,5,6,0.8333333333333334
2018,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71,5' 11'',188.6,74.5,6' 2.5'',95,7' 11'',26,32.5,11.28,3.29,9,5.8,72.75,6' 0.75'',8,8.5,3.12,,,,,,,,,,,5-5,2-5,2-5,4-5,4-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,2,5,0.4,2,5,0.4,4,5,0.8,4,5,0.8,5-6,2-6,4-6,32-39,,5,6,0.8333333333333334,2,6,0.3333333333333333,4,6,0.6666666666666666,32,39,0.8205128205128205,,,,,,,,,,,,,,,
2018,1629118,Thomas,Welsh,Thomas Welsh,PF-C,83.5,6' 11.5'',254,84,7' 0'',109.5,9' 1.5'',,,,,11,10.9,84.5,7' 0.5'',9,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628401,Derrick,White,Derrick White,PG,75.25,6' 3.25'',189.8,79.5,6' 7.5'',101.5,8' 5.5'',31,36.5,10.84,3.08,10,6.2,76.5,6' 4.5'',8.25,8.5,2.92,,,,,,3-5,1-5,5-5,2-5,3-5,4-5,3-5,2-5,2-5,3-5,,,,,,,,,,,,,,,,3,5,0.6,1,5,0.2,5,5,1,2,5,0.4,3,5,0.6,4,5,0.8,3,5,0.6,2,5,0.4,2,5,0.4,3,5,0.6,2-6,1-6,5-6,23-33,,2,6,0.3333333333333333,1,6,0.16666666666666666,5,6,0.8333333333333334,23,33,0.696969696969697,,,,,,,,,,,,,,,
2018,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,6' 1.5'',190.2,79.25,6' 7.25'',99,8' 3'',27.5,34.5,10.42,3.19,10,5.6,75,6' 3'',8.75,9.25,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628391,D.J.,Wilson,D.J. Wilson,PF,80.75,6' 8.75'',234.4,87,7' 3'',109.5,9' 1.5'',,,,,,6.4,82.5,6' 10.5'',9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1962937123,Omer,Yurtseven,Omer Yurtseven,C,82.5,6' 10.5'',248.4,85,7' 1'',108.5,9' 0.5'',26,31.5,12.850000000000001,3.4499999999999997,6,7.6,83.75,6' 11.75'',9,10.5,3.3,,2-5,1-5,1-5,3-5,3-5,1-5,2-5,2-5,1-5,,,,,,,,,2,5,0.4,1,5,0.2,1,5,0.2,3,5,0.6,3,5,0.6,1,5,0.2,2,5,0.4,2,5,0.4,1,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628959,Rawle,Alkins,Rawle Alkins,SG,74.75,6' 2.75'',217.4,80.75,6' 8.75'',99,8' 3'',32.5,40.5,11.5,3.15,10,8.9,76.25,6' 4.25'',8.5,10,3.09,2-5,4-5,3-5,4-5,3-5,,,,,,1-5,4-5,3-5,5-5,2-5,2,5,0.4,4,5,0.8,3,5,0.6,4,5,0.8,3,5,0.6,,,,,,,,,,,,,,,,1,5,0.2,4,5,0.8,3,5,0.6,5,5,1,2,5,0.4,2-4,1-4,2-4,27-34,,2,4,0.5,1,4,0.25,2,4,0.5,27,34,0.7941176470588235,,,,,,,,,,,,,,,
2019,1628960,Grayson,Allen,Grayson Allen,SG,75,6' 3'',198,79.25,6' 7.25'',97,8' 1'',32.5,40.5,10.31,3.15,,5.55,76.5,6' 4.5'',8.25,10,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,81,6' 9'',194.8,86.25,7' 2.25'',110,9' 2'',29.5,35,12.48,3.21,0,5,82.5,6' 10.5'',9.25,9.5,3.48,3-5,2-5,2-5,3-5,3-5,,,,,,2-5,1-5,3-5,3-5,4-5,3,5,0.6,2,5,0.4,2,5,0.4,3,5,0.6,3,5,0.6,,,,,,,,,,,,,,,,2,5,0.4,1,5,0.2,3,5,0.6,3,5,0.6,4,5,0.8,2-4,1-4,1-4,15-30,,2,4,0.5,1,4,0.25,1,4,0.25,15,30,0.5,,,,,,,,,,,,,,,
2019,1628962,Udoka,Azubuike,Udoka Azubuike,C,82,6' 10'',273.8,91,7' 7'',112.5,9' 4.5'',31,31.5,12.97,3.12,11,7.95,84.25,7' 0.25'',9.5,10,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628964,Mohamed,Bamba,Mohamed Bamba,C,83.25,6' 11.25'',225.6,94,7' 10'',115.5,9' 7.5'',,,,,,6.2,84.75,7' 0.75'',9.75,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628965,Jaylen,Barford,Jaylen Barford,PG-SG,73.25,6' 1.25'',207.6,75.5,6' 3.5'',96.5,8' 0.5'',27,33,11.39,3.3099999999999996,7,11.65,74.25,6' 2.25'',8,8.25,3.21,2-5,3-5,3-5,4-5,4-5,,,,,,4-5,2-5,1-5,3-6,3-5,2,5,0.4,3,5,0.6,3,5,0.6,4,5,0.8,4,5,0.8,,,,,,,,,,,,,,,,4,5,0.8,2,5,0.4,1,5,0.2,3,6,0.5,3,5,0.6,3-4,3-4,3-4,19-34,,3,4,0.75,3,4,0.75,3,4,0.75,19,34,0.5588235294117647,,,,,,,,,,,,,,,
2019,1628966,Keita,Bates-Diop,Keita Bates-Diop,SG-SF,79.25,6' 7.25'',223.8,87.25,7' 3.25'',106.5,8' 10.5'',30.5,35,11.2,3.17,11,5.35,80.5,6' 8.5'',9,8.5,3.2800000000000002,2-5,4-5,5-5,5-5,4-5,,,,,,3-5,3-5,1-5,3-5,4-5,2,5,0.4,4,5,0.8,5,5,1,5,5,1,4,5,0.8,,,,,,,,,,,,,,,,3,5,0.6,3,5,0.6,1,5,0.2,3,5,0.6,4,5,0.8,1-4,1-4,3-4,13-21,2-10,1,4,0.25,1,4,0.25,3,4,0.75,13,21,0.6190476190476191,2,10,0.2,,,,,,,,,,,,
2019,1628967,Tyus,Battle,Tyus Battle,SG,77,6' 5'',200.2,81,6' 9'',102,8' 6'',32,37.5,11.04,3.07,9,4,78.75,6' 6.75'',8.5,9.25,2.8699999999999997,4-5,4-5,4-5,2-5,4-5,,,,,,4-5,4-5,4-5,2-5,4-5,4,5,0.8,4,5,0.8,4,5,0.8,2,5,0.4,4,5,0.8,,,,,,,,,,,,,,,,4,5,0.8,4,5,0.8,4,5,0.8,2,5,0.4,4,5,0.8,3-4,6-8,7-10,,,3,4,0.75,6,8,0.75,7,10,0.7,,,,,,,,,,,,,,,,,,
2019,1628968,Brian,Bowen,Brian Bowen,SG-SF,78.25,6' 6.25'',202,82.25,6' 10.25'',103.5,8' 7.5'',30.5,34,11.58,3.2800000000000002,0,7.6,79.5,6' 7.5'',9,10,3.3299999999999996,2-5,3-5,3-5,3-5,2-5,,,,,,3-5,3-5,2-5,2-5,2-5,2,5,0.4,3,5,0.6,3,5,0.6,3,5,0.6,2,5,0.4,,,,,,,,,,,,,,,,3,5,0.6,3,5,0.6,2,5,0.4,2,5,0.4,2,5,0.4,3-4,3-4,1-4,17-29,,3,4,0.75,3,4,0.75,1,4,0.25,17,29,0.5862068965517241,,,,,,,,,,,,,,,
2019,1628970,Miles,Bridges,Miles Bridges,SF,77.25,6' 5.25'',220.4,81.5,6' 9.5'',103.5,8' 7.5'',,,,,,5.9,78.75,6' 6.75'',9,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628971,Bruce,Brown,Bruce Brown,SG-PG,75.5,6' 3.5'',194.6,81,6' 9'',98.5,8' 2.5'',32.5,38,11.11,3.2,17,3.75,77,6' 5'',8.5,8.5,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628972,Troy,Brown,Troy Brown,SF,77.75,6' 5.75'',208,82.25,6' 10.25'',105,8' 9'',26,33,11.51,3.3299999999999996,5,7.05,78.75,6' 6.75'',9,9.75,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628973,Jalen,Brunson,Jalen Brunson,PG,73,6' 1'',198.4,76,6' 4'',96,8' 0'',29,37,10.59,3.15,7,6.7,74.25,6' 2.25'',8.25,9.25,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628974,Tony,Carr,Tony Carr,PG,75,6' 3'',198.8,80.25,6' 8.25'',100,8' 4'',25,31.5,11.89,3.17,0,6.5,76.5,6' 4.5'',8.5,9.75,3.4,2-5,4-5,4-5,4-5,5-5,,,,,,5-5,4-5,4-5,3-5,4-5,2,5,0.4,4,5,0.8,4,5,0.8,4,5,0.8,5,5,1,,,,,,,,,,,,,,,,5,5,1,4,5,0.8,4,5,0.8,3,5,0.6,4,5,0.8,2-4,1-4,3-4,20-29,,2,4,0.5,1,4,0.25,3,4,0.75,20,29,0.6896551724137931,,,,,,,,,,,,,,,
2019,1628975,Jevon,Carter,Jevon Carter,PG,72.25,6' 0.25'',196.2,76.25,6' 4.25'',95,7' 11'',29,36.5,11.04,3.18,14,4.1499999999999995,73.5,6' 1.5'',9.25,8.5,3.05,3-5,4-5,3-5,4-5,3-5,,,,,,5-5,3-5,4-5,3-5,3-5,3,5,0.6,4,5,0.8,3,5,0.6,4,5,0.8,3,5,0.6,,,,,,,,,,,,,,,,5,5,1,3,5,0.6,4,5,0.8,3,5,0.6,3,5,0.6,2-4,1-4,4-4,22-31,,2,4,0.5,1,4,0.25,4,4,1,22,31,0.7096774193548387,,,,,,,,,,,,,,,
2019,1628976,Wendell,Carter,Wendell Carter,C-PF,80.75,6' 8.75'',251.4,88.5,7' 4.5'',109,9' 1'',,,,,,7.85,82,6' 10'',8.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
